item,enLabel,faLabel,enDescription,faDescription,enWikipediaUrl,faWikipediaUrl
http://www.wikidata.org/entity/Q58454844,Module:Location map/data/Australia Victoria City of Warrnambool,پودمان:Location map/data/Australia Victoria City of Warrnambool,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Warrnambool,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Warrnambool
http://www.wikidata.org/entity/Q58454844,Module:Location map/data/Australia Victoria City of Warrnambool,پودمان:Location map/data/Australia Victoria City of Warrnambool,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Warrnambool,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Warrnambool
http://www.wikidata.org/entity/Q58454849,Module:Location map/data/Australia Victoria City of Greater Shepparton,پودمان:Location map/data/Australia Victoria City of Greater Shepparton,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Greater%20Shepparton,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Greater%20Shepparton
http://www.wikidata.org/entity/Q58454849,Module:Location map/data/Australia Victoria City of Greater Shepparton,پودمان:Location map/data/Australia Victoria City of Greater Shepparton,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Greater%20Shepparton,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Greater%20Shepparton
http://www.wikidata.org/entity/Q58454881,Module:Location map/data/Brazil Brasília,پودمان:Location map/data/Brazil Brasília,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBrazil%20Bras%C3%ADlia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBrazil%20Bras%C3%ADlia
http://www.wikidata.org/entity/Q58454881,Module:Location map/data/Brazil Brasília,پودمان:Location map/data/Brazil Brasília,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBrazil%20Bras%C3%ADlia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBrazil%20Bras%C3%ADlia
http://www.wikidata.org/entity/Q58454884,Module:Location map/data/Brazil Minas Gerais state,پودمان:Location map/data/Brazil Minas Gerais state,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBrazil%20Minas%20Gerais%20state,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBrazil%20Minas%20Gerais%20state
http://www.wikidata.org/entity/Q58454884,Module:Location map/data/Brazil Minas Gerais state,پودمان:Location map/data/Brazil Minas Gerais state,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBrazil%20Minas%20Gerais%20state,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBrazil%20Minas%20Gerais%20state
http://www.wikidata.org/entity/Q58454894,Module:Location map/data/Brazil Rio de Janeiro Copacabana,پودمان:Location map/data/Brazil Rio de Janeiro Copacabana,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBrazil%20Rio%20de%20Janeiro%20Copacabana,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBrazil%20Rio%20de%20Janeiro%20Copacabana
http://www.wikidata.org/entity/Q58454894,Module:Location map/data/Brazil Rio de Janeiro Copacabana,پودمان:Location map/data/Brazil Rio de Janeiro Copacabana,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBrazil%20Rio%20de%20Janeiro%20Copacabana,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBrazil%20Rio%20de%20Janeiro%20Copacabana
http://www.wikidata.org/entity/Q58454896,Module:Location map/data/Brazil Rio de Janeiro City,پودمان:Location map/data/Brazil Rio de Janeiro City,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBrazil%20Rio%20de%20Janeiro%20City,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBrazil%20Rio%20de%20Janeiro%20City
http://www.wikidata.org/entity/Q58454896,Module:Location map/data/Brazil Rio de Janeiro City,پودمان:Location map/data/Brazil Rio de Janeiro City,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBrazil%20Rio%20de%20Janeiro%20City,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBrazil%20Rio%20de%20Janeiro%20City
http://www.wikidata.org/entity/Q58454918,Module:Location map/data/British Isles,پودمان:Location map/data/British Isles,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBritish%20Isles,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBritish%20Isles
http://www.wikidata.org/entity/Q58454918,Module:Location map/data/British Isles,پودمان:Location map/data/British Isles,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBritish%20Isles,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBritish%20Isles
http://www.wikidata.org/entity/Q58454947,Module:Location map/data/Australia Jervis Bay Territory,پودمان:Location map/data/Australia Jervis Bay Territory,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Jervis%20Bay%20Territory,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Jervis%20Bay%20Territory
http://www.wikidata.org/entity/Q58454947,Module:Location map/data/Australia Jervis Bay Territory,پودمان:Location map/data/Australia Jervis Bay Territory,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Jervis%20Bay%20Territory,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Jervis%20Bay%20Territory
http://www.wikidata.org/entity/Q58454952,Module:Location map/data/Australia New South Wales LGAs,پودمان:Location map/data/Australia New South Wales LGAs,,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20New%20South%20Wales%20LGAs,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20New%20South%20Wales%20LGAs
http://www.wikidata.org/entity/Q58454952,Module:Location map/data/Australia New South Wales LGAs,پودمان:Location map/data/Australia New South Wales LGAs,,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20New%20South%20Wales%20LGAs,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20New%20South%20Wales%20LGAs
http://www.wikidata.org/entity/Q58454961,Module:Location map/data/Australia OOL,پودمان:Location map/data/Australia OOL,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20OOL,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20OOL
http://www.wikidata.org/entity/Q58454961,Module:Location map/data/Australia OOL,پودمان:Location map/data/Australia OOL,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20OOL,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20OOL
http://www.wikidata.org/entity/Q58455009,Module:Location map/data/Arab world,پودمان:Location map/data/Arab world,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FArab%20world,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FArab%20world
http://www.wikidata.org/entity/Q58455009,Module:Location map/data/Arab world,پودمان:Location map/data/Arab world,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FArab%20world,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FArab%20world
http://www.wikidata.org/entity/Q58455021,Module:Location map/data/Iraq Baghdad,پودمان:Location map/data/Iraq Baghdad,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIraq%20Baghdad,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIraq%20Baghdad
http://www.wikidata.org/entity/Q58455021,Module:Location map/data/Iraq Baghdad,پودمان:Location map/data/Iraq Baghdad,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIraq%20Baghdad,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIraq%20Baghdad
http://www.wikidata.org/entity/Q58455025,Module:Location map/data/Australia Victoria City of Greater Geelong,پودمان:Location map/data/Australia Victoria City of Greater Geelong,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Greater%20Geelong,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Greater%20Geelong
http://www.wikidata.org/entity/Q58455025,Module:Location map/data/Australia Victoria City of Greater Geelong,پودمان:Location map/data/Australia Victoria City of Greater Geelong,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Greater%20Geelong,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20City%20of%20Greater%20Geelong
http://www.wikidata.org/entity/Q58455039,Module:Location map/data/Malaysia Kuala Lumpur,پودمان:Location map/data/Malaysia Kuala Lumpur,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FMalaysia%20Kuala%20Lumpur,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FMalaysia%20Kuala%20Lumpur
http://www.wikidata.org/entity/Q58455039,Module:Location map/data/Malaysia Kuala Lumpur,پودمان:Location map/data/Malaysia Kuala Lumpur,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FMalaysia%20Kuala%20Lumpur,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FMalaysia%20Kuala%20Lumpur
http://www.wikidata.org/entity/Q58455043,Module:Location map/data/Bhutan Dagana,پودمان:Location map/data/Bhutan Dagana,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBhutan%20Dagana,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBhutan%20Dagana
http://www.wikidata.org/entity/Q58455043,Module:Location map/data/Bhutan Dagana,پودمان:Location map/data/Bhutan Dagana,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBhutan%20Dagana,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBhutan%20Dagana
http://www.wikidata.org/entity/Q58455045,Module:Location map/data/Bhutan Gasa,پودمان:Location map/data/Bhutan Gasa,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBhutan%20Gasa,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBhutan%20Gasa
http://www.wikidata.org/entity/Q58455045,Module:Location map/data/Bhutan Gasa,پودمان:Location map/data/Bhutan Gasa,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBhutan%20Gasa,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBhutan%20Gasa
http://www.wikidata.org/entity/Q58455048,Module:Location map/data/Bhutan Paro,پودمان:Location map/data/Bhutan Paro,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBhutan%20Paro,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBhutan%20Paro
http://www.wikidata.org/entity/Q58455048,Module:Location map/data/Bhutan Paro,پودمان:Location map/data/Bhutan Paro,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBhutan%20Paro,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBhutan%20Paro
http://www.wikidata.org/entity/Q58455063,Module:Location map/data/Amazon river watershed,پودمان:Location map/data/Amazon river watershed,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAmazon%20river%20watershed,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAmazon%20river%20watershed
http://www.wikidata.org/entity/Q58455063,Module:Location map/data/Amazon river watershed,پودمان:Location map/data/Amazon river watershed,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAmazon%20river%20watershed,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAmazon%20river%20watershed
http://www.wikidata.org/entity/Q58455061,Module:Location map/data/America,پودمان:Location map/data/America,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAmerica,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAmerica
http://www.wikidata.org/entity/Q58455061,Module:Location map/data/America,پودمان:Location map/data/America,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAmerica,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAmerica
http://www.wikidata.org/entity/Q58455092,Module:Location map/data/Iraq Mosul,پودمان:Location map/data/Iraq Mosul,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIraq%20Mosul,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIraq%20Mosul
http://www.wikidata.org/entity/Q58455092,Module:Location map/data/Iraq Mosul,پودمان:Location map/data/Iraq Mosul,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FIraq%20Mosul,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FIraq%20Mosul
http://www.wikidata.org/entity/Q58455112,Module:Location map/data/Afro-Eurasia,پودمان:Location map/data/Afro-Eurasia,,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAfro-Eurasia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAfro-Eurasia
http://www.wikidata.org/entity/Q58455112,Module:Location map/data/Afro-Eurasia,پودمان:Location map/data/Afro-Eurasia,,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAfro-Eurasia,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAfro-Eurasia
http://www.wikidata.org/entity/Q58455118,Module:Location map/data/Baltic states,پودمان:Location map/data/Baltic states,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBaltic%20states,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBaltic%20states
http://www.wikidata.org/entity/Q58455118,Module:Location map/data/Baltic states,پودمان:Location map/data/Baltic states,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBaltic%20states,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBaltic%20states
http://www.wikidata.org/entity/Q58480115,Module:Location map/data/Australia Victoria Shire of Towong,پودمان:Location map/data/Australia Victoria Shire of Towong,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20Shire%20of%20Towong,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20Shire%20of%20Towong
http://www.wikidata.org/entity/Q58480115,Module:Location map/data/Australia Victoria Shire of Towong,پودمان:Location map/data/Australia Victoria Shire of Towong,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20Shire%20of%20Towong,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAustralia%20Victoria%20Shire%20of%20Towong
http://www.wikidata.org/entity/Q99869985,Module:Langue,پودمان:زبان,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALangue,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3A%D8%B2%D8%A8%D8%A7%D9%86
http://www.wikidata.org/entity/Q99870875,Module:Languages,پودمان:languages,Wikimedia module for Wiktionary,,https://en.wikipedia.org/wiki/Module%3ALanguages,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3Alanguages
http://www.wikidata.org/entity/Q99870875,Module:Languages,پودمان:languages,Wikimedia module for Wiktionary,,https://en.wikipedia.org/wiki/Module%3ALanguages,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3Alanguages
http://www.wikidata.org/entity/Q100150926,Module:Location map/data/Norway Bouvet Island,پودمان:Location map/data/Norway Bouvet Island,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FNorway%20Bouvet%20Island,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FNorway%20Bouvet%20Island
http://www.wikidata.org/entity/Q100150926,Module:Location map/data/Norway Bouvet Island,پودمان:Location map/data/Norway Bouvet Island,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FNorway%20Bouvet%20Island,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FNorway%20Bouvet%20Island
http://www.wikidata.org/entity/Q100186491,Module:Location map/data/Saba,پودمان:Location map/data/Saba,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSaba,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSaba
http://www.wikidata.org/entity/Q100186491,Module:Location map/data/Saba,پودمان:Location map/data/Saba,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FSaba,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FSaba
http://www.wikidata.org/entity/Q100190081,Module:Location map/data/US Virgin Islands Saint Croix,پودمان:Location map/data/US Virgin Islands Saint Croix,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUS%20Virgin%20Islands%20Saint%20Croix,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUS%20Virgin%20Islands%20Saint%20Croix
http://www.wikidata.org/entity/Q100190081,Module:Location map/data/US Virgin Islands Saint Croix,پودمان:Location map/data/US Virgin Islands Saint Croix,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FUS%20Virgin%20Islands%20Saint%20Croix,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FUS%20Virgin%20Islands%20Saint%20Croix
http://www.wikidata.org/entity/Q100251335,Module:Location map/data/Turks and Caicos Islands,پودمان:Location map/data/Turks and Caicos Islands,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FTurks%20and%20Caicos%20Islands,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FTurks%20and%20Caicos%20Islands
http://www.wikidata.org/entity/Q100251335,Module:Location map/data/Turks and Caicos Islands,پودمان:Location map/data/Turks and Caicos Islands,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FTurks%20and%20Caicos%20Islands,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FTurks%20and%20Caicos%20Islands
http://www.wikidata.org/entity/Q100968198,Module:Excerpt/portals,پودمان:Excerpt/portals,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3AExcerpt%2Fportals,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3AExcerpt%2Fportals
http://www.wikidata.org/entity/Q100968198,Module:Excerpt/portals,پودمان:Excerpt/portals,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3AExcerpt%2Fportals,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3AExcerpt%2Fportals
http://www.wikidata.org/entity/Q101068106,Module:Location map/data/Aegean Sea,پودمان:Location map/data/Aegean Sea,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAegean%20Sea,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAegean%20Sea
http://www.wikidata.org/entity/Q101068106,Module:Location map/data/Aegean Sea,پودمان:Location map/data/Aegean Sea,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FAegean%20Sea,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FAegean%20Sea
http://www.wikidata.org/entity/Q101083769,Module:Excerpt/staging,پودمان:Excerpt/staging,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3AExcerpt%2Fstaging,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3AExcerpt%2Fstaging
http://www.wikidata.org/entity/Q101083769,Module:Excerpt/staging,پودمان:Excerpt/staging,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3AExcerpt%2Fstaging,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3AExcerpt%2Fstaging
http://www.wikidata.org/entity/Q101096365,Module:Location map/data/Bangladesh Dhaka division,پودمان:Location map/data/Bangladesh Dhaka division,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBangladesh%20Dhaka%20division,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBangladesh%20Dhaka%20division
http://www.wikidata.org/entity/Q101096365,Module:Location map/data/Bangladesh Dhaka division,پودمان:Location map/data/Bangladesh Dhaka division,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBangladesh%20Dhaka%20division,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBangladesh%20Dhaka%20division
http://www.wikidata.org/entity/Q101096376,Module:Location map/data/Bangladesh Mymensingh division,پودمان:Location map/data/Bangladesh Mymensingh division,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBangladesh%20Mymensingh%20division,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBangladesh%20Mymensingh%20division
http://www.wikidata.org/entity/Q101096376,Module:Location map/data/Bangladesh Mymensingh division,پودمان:Location map/data/Bangladesh Mymensingh division,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBangladesh%20Mymensingh%20division,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBangladesh%20Mymensingh%20division
http://www.wikidata.org/entity/Q101096380,Module:Location map/data/Bangladesh Rajshahi division,پودمان:Location map/data/Bangladesh Rajshahi division,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBangladesh%20Rajshahi%20division,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBangladesh%20Rajshahi%20division
http://www.wikidata.org/entity/Q101096380,Module:Location map/data/Bangladesh Rajshahi division,پودمان:Location map/data/Bangladesh Rajshahi division,Wikimedia module,,https://en.wikipedia.org/wiki/Module%3ALocation%20map%2Fdata%2FBangladesh%20Rajshahi%20division,https://fa.wikipedia.org/wiki/%D9%BE%D9%88%D8%AF%D9%85%D8%A7%D9%86%3ALocation%20map%2Fdata%2FBangladesh%20Rajshahi%20division
